401588329784684000.00,"@YoungBLKRepub @tracieeeeee Wait he's my hero for trying his best to destroy the City I love most. How is that bad. """
503297722443894000.00,"Oh, yay...another man won Best Director. I'msohappy. #GoldenGlobes #sarcasm"""
545977363755171000.00,"#Gender Discrimination at its Best"""
414105527673561000.00,"Being ignored ... The best feeling ever! #sarcasm"""
551562161332682000.00,"Buzzing for x factor tonight! Best show on tv since Russel Howard's good news! #brutal #sarcasm"""
554479067035336000.00,"If a winner is #1, then Florida is the best at so many things. worst drivers. medical fraud. voting issues. what a great state #sarcasm"""
394107239381753000.00,"Best fortune I ever had!  #sarcasm http"""
380386515995885000.00,"The best music video I've ever seen.. even better than Wrecking Ball #kanyeWest #sarcasm #worstThingIveEverSeen http"""
384384000548405000.00,"@Guesty07 @jimmyfallon @LateNightJimmy best Christmases EVER! #sarcasm"""
393072149163802000.00,"I love waking up to my back hurting. Best feeling in the world!! #sarcastic"""
384427109579378000.00,"I think being lonely on your bday is the best #sarcasm"""
403000583218413000.00,"@xshannonmcbain @JamesArthur23 it's cool, cause HQ knows best lol #sarcastic"""
410545707993407000.00,"Hasn't today been the best day ever #sarcasm ??"""
403552467461234000.00,"I only talk to you once every year at best but yes oh course I remember your life story. #sarcasm #retailproblems #ihatestupid"""
405434720399273000.00,"@TheMrFewell isn't that just the best!? #sarcasm"""
394769612522668000.00,"@JejePHAMM Friendzone's the best! #Sarcasm"""
383415473389314000.00,"You're the best in terms of knowing how to wake someone up. #sarcasm"""
418801566938705000.00,"My kik stops working at the best times #sarcasm"""
399021346249666000.00,"Doc, are you having the best day ever?"""""""
416145206631600000.00,"best part about having no voice - having to repeat yourself because no one can hear you #sarcasm #viciouscycle #SadSickGirl """
379948504858124000.00,"Wow best Christmas Eve ever. #sarcasm"""
392819541975502000.00,"@Cody_A_Elder how'd you manage that? And just doing my best. When are you sending me my cut? Lol #sarcasm #justincasethencaacanttell"""
380362330552688000.00,"I love sleeping for an hour and waking up more awake than I ever have been before in my life.. Its the best. #sarcasm"""
412671396662083000.00,"Ahhh yes.. Baylor certainly has one of the best defenses in the country #sarcasm"""
415509683286577000.00,"that was the best 3 hours of my life #sarcasm"""
412314264628518000.00,"Wait... Are we still considering Andrew Luck the best in the game? All the interceptions confuse me... #Sarcasm #NFLPlayoffs"""
552048738118541000.00,"The best part about having a 9am class on a Monday is that it's Math ?? #sarcasm"""
404428776127229000.00,"I have the absolute best science teacher known to mankind #sarcasm #ilied #hatehersoomuch"""
399651952000114000.00,"Rainy Mondays are the best! #sarcasm"""
422214182830764000.00,"@JJ_tendolle27 rite im totally in! Ill ask him to come ride the track"""
554457728916398000.00,"They say the kneel down (victory formation) is the best in football. I think it's gotta be the Wildcat #sarcasm"""
395007038234689000.00,"The best people to talk to is by far the ones who don't say goodbye! #sarcasm"""
422719682718990000.00,"The best feeling is knowing that someone doesn't care about you #sarcasm"""
379000303871213000.00,"Flu + Study + Late night = My most favourite things to do in the world! And the best is.. I get to take an exam tomorrow! Woop! """
419634958374686000.00,"You seriously have the best timing ever #sarcasm"""
419244282919542000.00,"Some things are just best said with an eye roll. Totally describes me """
408634748341207000.00,"always look my best for college. #sarcastic"""
412754287781900000.00,"I have some of the best ideas sometimes. #sarcasm"""
387647294964658000.00,"@IsaiahRomero7 hahaha best senior prank in the history of ever #sarcasm"""
380596661661077000.00,".@packers are the best coached team in all of football. #sarcasm"""
422633445085687000.00,"This had been the best fall break everrr.... NOT #sarcasm ??"""
421838215155548000.00,"I had the best Friday night ???? #sarcasm-tweet"""
411580351341797000.00,"@Shalwani7_ @JazzAlOjaili Wow, you're the best friend ever #Sarcasm"""
414919246695526000.00,"Back to school traffic is always the best. #Sarcasm"""
386594005762727000.00,"The best part about not having a license is that I'm a senior and get dropped off at school by my mom?? #sarcasm"""
386338216216780000.00,"How weird! A fluke! #sarcasm // Box Office"""
418057392166043000.00,"Because being ignored is the best feeling in the whole world. #sarcasm #fuckfeelings"""
379498229379117000.00,"You guys are the best let me tell you """
392658349939900000.00,"Oh yeah, that's how I want to spend my Tuesday, watching my best friend get groped. #sarcasm #GougeMyEyesOutWithADullSpoon"""
401763495705735000.00,"S/O to some of the best refereeing I have seen in a long time! #cyclONEnation #sarcasm"""
405557588840169000.00,"I'm looking the best I have ever looked before on this final day. So if you see me please feel free to whistle and make cat calls. #sarcasm"""
389587210561155000.00,"I have the best sleep schedule ever... #sarcasm"""
390192676509065000.00,"I am the best group mate ever. Swear. Promise. Cross my heart. #sarcasm #gujab"""
385991745512546000.00,"Move....FUCKING FANTASTIC!! These have been the best 7 days of my life!! #NOT #sarcasm #FuckYouAll #PissOff"""
413690364650729000.00,"RT @AmyRav"""
421619616842932000.00,"I love hearing negative reminders. Best feeling ever. #sarcasm #endonthatnote"""
544149123645984000.00,"RT @rlslimmer"""
400561254588506000.00,"Wow one of the best days ever!!!!!!! #sarcasm"""
554479131296280000.00,"RT @onerebeldevil"""
417210502469541000.00,"Haven't slept at all because last minute hw is the best ("""
414107395476840000.00,"3 hours of sleep, 14 hrs in school. I have the best life ever! #sarcasm #iwannacry"""
393965704707190000.00,"Asshole RA"""" has to be the best identifier I've ever heard for @Zack_OH #sarcasm #ignorantpeoplemakemewanttopunchwalls"""
411580152397975000.00,"Well isn't not being trusted the best feeling in the world.. #sarcasm"""
400635305092722000.00,"A fitting end to the best year of my life #sarcasm ?????? oh well"""
420319320132964000.00,"@awkwardkylie_ that's the best part about living in a small town where everyone makes fun of u for loving camp. #sarcasm"""
421150680414294000.00,"@Arwa_Saifi @AmalKashmiri yeah like seriously your the best #sarcasm"""
404028501541801000.00,"Best friday night ever!! #Sarcasm #BigLie"""
550754428014592000.00,"I have the best studyhall #sarcasm"""
422224346967334000.00,"Best. Week. Ever. #sarcasm"""
415875094813368000.00,"Yes social statistics best first class of the year ever!!! #sarcasm"""
401585574433157000.00,"best christmas ever! """
387243395493945000.00,"It won't let me pause this song. best timing. #sarcasm #stillenjoyeditthough http"""
388441464897691000.00,"The best way to start the new year is with mother nature eh? #sarcasm #pain"""
503917790386860000.00,"@holly_eaton4 isn't it just the best? ???????? #sarcasm"""
415872977842864000.00,"Insomnia is best. #no #sarcasm #notbest #worst"""
384018971160088000.00,"Made it through the morning...Now to start the best part of the day, homework! #sarcasm #SAGU"""
417439397311938000.00,"RT @kubecka07"""
415542053393551000.00,"It was smart of Puig to try to steal 2nd. Garcia is such a beast, best to play small ball to manufacture runs &amp; give him easy outs #sarcasm"""
416520369265463000.00,"listening to music on hold is the best #sarcasm"""
383277007972229000.00,"The best thing about living in Hammersmith is that 10 minute wait to roll into the station on the H&amp;C line. #sarcasm"""
388044420681334000.00,"You want to know the best kind of homework? The homework you put off all semester and then realize it's due in 2 day.. #loveit #not #sarcasm"""
387412210802110000.00,"Best night ever #sarcasm #douche"""
420318023233196000.00,"#YeahGoodJuniors Best class at the high school #sarcasm http"""
420690567258177000.00,"Rockford Illinois has the best roads in the whole world #sarcasm #seriously"""
410157015374512000.00,"Definitely, the best thing for a person afraid of flying to do is watch footage of plane crashes. #sarcasm #logic"""
410991368161349000.00,"RT @eric_obalil"""
383766857053777000.00,"Our dance team is definitely the best in state #sarcasm"""
405773906654396000.00,"Yeah, not texting me back is always the best way to put me in a good mood. #Sarcasm #Bazinga"""
422029931778826000.00,"Insecure people are the best ?? lol #sarcasm ??"""
418140667567554000.00,"@FeinsandNYDN NY fans are all GM's. We all know whats best for our teams. Of course Cashman doesn't have a clue. #sarcasm"""
408319303406985000.00,"This year has literally been the best #sarcasm"""
381066390083735000.00,"@C_AdamskiTrib that guy you just engaged with was the best #sarcasm"""
548891990260473000.00,"Mental breakdowns are the best #lovelife #sarcasm"""
408093574979264000.00,"@SteveStfler"""
393465399791992000.00,"LMFAO!! I have such a nice best friend """
417737303180984000.00,"Anxiously awaiting my Sukhothai delivery. Best Thai in Toronto! #bigplanstonight #sarcasm #icepacksandsweatpants #injurylivetweets"""
412690673222303000.00,"Best feeling in the world. $50 paycheck! #sarcasm"""
414460851769602000.00,"I have the best luck! #sarcasm"""
388906500468404000.00,"RT @RussetEyedNesBU"""
404399804119130000.00,"Not being able to see emojis is probably the best thing ever. #sarcasm"""
391582591171964000.00,"Resign drew! He's the best player on the team! I've always had faith in him!! #sarcasm #abouttime"""
390863918429523000.00,"Two loads of washing, ironing, washing up and wrapping sorted. Just to vacuum and shower then work. I have the best life #sarcasm ??"""
378958226386980000.00,"@LukeHardie Trying to start the best trend ever right there #Sarcasm"""
419530734986997000.00,"Mixed emotions are the best #sarcasm"""
395723367334285000.00,"@lindsayarmaou hoovering the whole house is the best. #sarcasm"""
415430969173479000.00,"Best saturday night ever #sarcasm"""
415305465300791000.00,"I LOVE when a noise comes from the dark part of the basement. Seriously, best thing ever!  #notserious #sarcasm"""
414659464189333000.00,"“@JohnHefley"""
422437233153826000.00,"“@j_bierman"""
412010088506089000.00,"Chelsea are the best team in the world atm #sarcasm"""
503738831582294000.00,"Ignoring me is the best thing ever...."""
418167648673755000.00,"@bbygtbck lol imu mundy ...u was always my best #sarcasm"""
382682379191873000.00,"Christmas lectures are the best. #sarcasm"""
380428782953177000.00,"The best thing about having sisters is their ability to turn bitchy in .25 seconds #nope #sarcasm"""
501986490340356000.00,"woooo! sitting all by myself in class, best thing everrrr #sarcasm"""
387804197892018000.00,"I swear we have the best relationship ever #sarcasm #sexypictures Lol she loves to see all these hot… http"""
415672950017519000.00,"why thank you bestfriend for being there when I need you. you're seriously the best. #low #sarcasm"""
415195460614098000.00,"Ron Cherry referee-ing this game, #ACC only presenting it's best on the national broadcast. #lol #sarcasm"""
387047848442728000.00,"Best part about my day so far is that I forgot my flats in the car, which is on the top floor of the parking garage. #sarcastic"""
400380835138129000.00,"Being ignored is probably the best feeling! #Sarcasm"""
553505925760155000.00,"See! The BCS always gets the 2 best teams for the title game. Why change it now?!? #sarcasm"""
406522161768443000.00,"The best part of being severely stressed is doing things without thinking..it makes everything better.... #not #sarcasm #hatebeingstressed"""
544257314845245000.00,"“@nicoleperlroth"""
405124022167281000.00,"The best thing ever is being ditched for someone else.. #sarcastic"""
409551904214380000.00,"Aren't you two just the best of friends?..?? #sarcasm"""
386321439181139000.00,"“@CollegeGameDay"""
420288206714970000.00,"So now they're making teasers for teasers. Marketing at its best there. #antman #sarcasm #movietrailers"""
404405054582444000.00,"Christmas shopping brings out the best in people #sarcasm #Christmas #ThankYouJesus"""
398226702158946000.00,"Bitter and cynical is the best way to start any birthday, y/y? #sarcasm"""
405351243788197000.00,"Congratulations Dion Phaneuf on the new 7 year 49 Million dollar contract extension.I guess you're the best we have."""
551972360752861000.00,"k thanks for the help my fellow hobbit/lotr fans, you are the best. """
411923499499139000.00,"Good thing there's a best buy vending machine at a 400 enroute. Never know when you're going to need an emergency iPad #sarcasm #unnecessary"""
417703513741725000.00,"That great feeling knowing that my """"best friend"""" is completely out of my life.  #sarcasm"""
418044590482931000.00,"Dear car PRs. Thanks for the midnight  press releases. I best write a story up right now #sarcasm #PeopleAreSleeping"""
544239971050455000.00,"Well I have a spare Christmas present that's been rejected. God this has to be one of the best Christmas's ever! #sarcasm"""
388748558108610000.00,"RT @FlirtySomethin"""
405520259265728000.00,"the first snow brings out all the best drivers #sarcasm"""
421070935702401000.00,"Like seriously that was smooth as fuck  omg and the best part was that I wasn't even talking to him ...#MindUrs #sarcasm"""
414524872446857000.00,"why should i follow you when i have best of all? #IncredibleIndia #sarcasm"""
398144147380375000.00,"Kieran Trippier best right back in the championship ?..... Obviously you haven't seen Todd Kane..... #sarcasm #heiswank"""
410032663139856000.00,"Someone said that Michelle Obama says drinking water is the Best! """
415554422144376000.00,"Coffee like an hour before bed had to be one of my best ideas #sarcasm"""
381060699314589000.00,"@susie_meister best duet goes to growing pains theme song #sarcasm"""
411832033250660000.00,"Diego Costa is the best player in the league, scored against Burnley and Leicester. Amazing...... #sarcasm Let's see when they play big boys"""
398820648874561000.00,"Best way to start a diet is starving yourself because you have the gastro?? #sarcasm"""
417537531920777000.00,"86' LEV 2-1 RMA the best way to give up the league. good job #sarcasm"""
398238012288819000.00,"@haynesmatt can't be though Matt arsenal fans have the best support and always sold out... You lie !! Lol #sarcasm"""
503208326663249000.00,"Ah. Thank you for being the best friend ever. #sarcasm"""
419323733258813000.00,"RT @akakiyani"""
386576939554574000.00,"@VanLathan I have to say you have the best followers ever!  #sarcasm"""
418708567253061000.00,"Literally had the best day ever #Sarcasm"""
391945055679688000.00,"I am I'm the best mood of my life, ever. #sarcasm"""
413074559198588000.00,"I just figured out """"Seventy Weeks"""" in Daniel 9"""
418837062889263000.00,"Thanksgiving at the grandparents with little kids running around everywhere is the best!!!#sarcasm"""
419893933133824000.00,"I love that I sleep the best from 430 to 6 right before I have to get up... #sarcasm"""
389747597692268000.00,"Physics is the best thing ever. #sarcasm"""
398148689921069000.00,"I totally agree, New Jersey drivers are the best!! #sarcasm #ThankGodForPA #Eagles #Phillies #Flyers http"""
406190246083432000.00,"Oh I have the best friends.     #sarcastic"""
379931725356232000.00,"Phone tag is the best you guys. Just the best. #sarcasm #partylikeajournalist"""
379977034535288000.00,"Being ignored is the best thing in the world!! #sarcasm"""
380772775687761000.00,"The best part about being close to the top at the game is that you get to listen to the people who heckle enough for all of us #sarcasm"""
380938521743470000.00,"Don't you just love when your best friend talks to your friends but not you? #Sarcasm."""
401521505424510000.00,"@MarkMaddenX @HeymanHustle the mcmahons know what's best for business #sarcasm"""
554402645839204000.00,"best Christmas ever #sarcasm"""
409423690065911000.00,"Im tired. I have no motivation. I hate this class.... best situation ever! #sarcasm #GonnaBeALateNight"""
381775978545938000.00,"best. weekend. ever #sarcasm"""
416402268247048000.00,"https"""
548183148203630000.00,"Best morning ever! #sarcasm"""
398343547444658000.00,"@Caroliinnne They're just the best! Aren't they? #sarcasm"""
402380460669829000.00,"RT @SarahSG18"""
390589293946601000.00,"off to work for the rest of the day, yup love when i go to school then go to work. makes for the best days ever #sarcasm #stressed #notime"""
382494548414713000.00,"I love it when my cats drag winnets around the kitchen, it's the best thing to come home to! #sarcasm #glamourous"""
379543832230375000.00,"Ms Carey is the best math teacher ever ?????????????????? #SARCASM"""
547863333337329000.00,"“@ochoaemily"""
403540557311381000.00,"So glad my brother makes me feel like the best person in the world. #sarcasm #jerk"""
408707164493332000.00,"Oh I just love feeling discouraged. It's the best feeling in the entire world #sarcasm"""
397571561055879000.00,"@edsheeran prophet of the year, your quotes are the best #sarcasm"""
552660696300003000.00,"Isn't it the best feeling to feel unwanted by the person you want to feel wanted from, so bad? #sarcasm"""
420360880086192000.00,"Photo"""
380734138912743000.00,"Well suppose I best get up and showered then its off to DJ in the 'Wonderful' City of Bradford! #Sarcasm #NeedTheMoney"""
382837682919206000.00,"When one of your best friends ditches on you after making plans a week ago..yep life is great! #sarcasm"""
411358551240888000.00,"Cossey just captures the best pictures of me..?? #sarcasm"""
385646485377134000.00,"Covington meetings are the best... #sarcasm"""
402868318337773000.00,"@saleheens @muddaxir I know u guys are the best  """
394318453143650000.00,"RT @OviattJared"""
383807858128609000.00,"RT @colbeyalexandra"""
400675634160340000.00,"A car accident is the best way to start out your day. Woot woot! #sarcasm #fml #imoneverysadpanda #satanscivic"""
404692569696645000.00,"and best boyfriend award goes to.... #sarcasm"""
382332457162264000.00,"RT @kaylaanicolee__"""
550127092705161000.00,"#ALU CEO makes groundbreaking statement he must have the best analysts in teh business #sarcastic #lte"""
407887580705746000.00,"Homework time is the best time. #sarcasm"""
387222217257680000.00,"@ABBHICKS @leannereaney @NJCR_ are you really joking? """
421071932881006000.00,"@Ash4196"""
422705692491776000.00,"Sooo... Are the Spartans automatically ranked 3rd because their only losses are to the two best teams? #sarcasm #butseriously"""
379325342085033000.00,"RT @LiamOBrlen"""
387989978242109000.00,"en http , //t.co/Onda…"""
404457473970810000.00,"Omg best news ever! #sarcasm"""
550909934443823000.00,"the best part about having this type of cast on is all the questions I'mma get about it.... #sarcasm"""
504297775367192000.00,"Man being home is always the best on Christmas break!!! #Sarcasm"""
#HappyBirthdayDyla,"The best thing to come out of this game is everyone can start saying SAS again. #sarcasm"""
551167612332171000.00,"RT @Scoabin88"""
419486206175739000.00,"Best gem of #gbc games found &amp; played #GBA4iOS #sarcasm http"""
414202964455063000.00,"Waking up to a throbbing headache and not being able to talk it always the best way to start the day #sarcasm #chillyweather"""
422428384669741000.00,"Best kicker in the NFL #sarcasm"""
415233432877551000.00,"Working until 10 is probably the best thing in the world. #lovemyjob #sarcasm #fuckwork"""
397955994002522000.00,"The best classes are the ones that start at 7"""
400980223371378000.00,"well isn't this just the best fucking Monday ever ?? #ShitNoOneSays  #sarcasm #hatemondays"""
422161279717875000.00,"I think The Crucibles is the best movie ever made. """
396368587016773000.00,"@CvetanovskaEva"""
387903066802253000.00,"Misunderstandings are the best! #sarcasm"""
384782132528181000.00,"@iluvluv2day What?!? Those are the best!! My fave is fighting customers for parking!! #sarcasm"""
389808329499103000.00,"@HannahLentz1"""
385875871564693000.00,"Don't you just love those people who lie? It's like the best feeling in the world to know that someone is lying to you. #sarcasm"""
407021042951938000.00,"@GaltsGirl @Deberra Obama swore sequestration was going to devastate America, instead it was one of his best """"accomplishments"""" #sarcasm"""
399998245122088000.00,"arctic monkeys + jewish history. best night ever. #sarcasm #gatech #collegelife"""
394869035956854000.00,"also, thanks baylor for capturing my best moments. #sarcasm http"""
395367553859457000.00,"yeah. 6am flights are the best #sarcasm"""
381428615335788000.00,"I love how Cena is selling! He is the best at it! I've never seen him no sell! #Sarcasm #RAW"""
379138483090362000.00,"Drunk policemen are the best. They make you realise how safe, secure and problem free your nation is! #sarcasm #ofcourse #sadstateofaffairs"""
402893039527399000.00,"Best part of frequent bloody noses?  The trash can always looks like you committed a murder afterward. #sarcasm"""
503764521790746000.00,"#Barca cruises again. But Messi is definitely the best player in the world. He absolutely makes Barcelona tick. #sarcasm"""
504099905666035000.00,"Some friends I have. Thanks guys... Your the best!! #sarcasm"""
505242926041927000.00,"Aussie's at their best. #ashes #sarcasm"""
388337490198683000.00,"Having class until 9"""
410888864887484000.00,"That should be the way u keep ur best players not release them...#sarcastic"""
412082076075036000.00,"@rosielitttle Hmm. Christmas time tends to bring out the best in people #sarcasm"""
403364173599363000.00,"@MovieMan995 It’s the best! #sarcasm"""
384807124477296000.00,"Ag is the best!!!!! #sarcasm #danner #shop http"""
414036102509379000.00,"Best christmas eveeer. #sarcasm"""
411187180019531000.00,"My mornings are just wonderful! Learning all about math at 7"""
402145649854263000.00,"This has been the best night ever. #sarcasm #Fmn #fml"""
394971977175564000.00,"Probably the best thing about being awake at this time is that nobody else will talk to you #sarcasm #hyper"""
547967850242383000.00,"@casey_self_ oh it's just the best #sarcasm"""
385010863310372000.00,"Two episodes of The Voice AND The Sound of Music Live?! Best. Night. Ever. #sarcasm"""
399051219403960000.00,"Thanks @TayTayJoJo  for letting me your best friend today.... #sarcasm #notherbestfriendtoday #unhappy"""
393230273023713000.00,"This is the best lunch ever #sarcasm"""
382906660299501000.00,"@JESSHALL_ well you know what they say, new year new me, gonna be the best yea everrrrr #sarcasm"""
408770841556426000.00,"When a person you care about is so depressed that they don't care if they live or not the best thing to do is to leave them right ? #sarcasm"""
395330002020864000.00,"Being a rebound is one of the best feelings in the world! #sarcasm"""
387608713747374000.00,"Twitter always brings the best out of people... #HAHA #Sarcasm"""
419991937601400000.00,"'The Best Man Holiday' &amp; '12 Years A Slave.' Yeah, those are totally related. #sarcasm"""
399281400119308000.00,"I'll be at work till 12pm tonight, woooh best Saturday eveeeeer. #sarcasm"""
398418498113634000.00,"Best boyfriend award goes to him. #sarcastic"""
417506852952236000.00,"People who go 10mph under the speed limit are my best friends. #sarcasm"""
402528312007725000.00,"back on May 29, 1754 we started construction on the fort and I did most of the work bc I am the best #NMHShistory #Sarcasm"""
404424380626661000.00,"Way to break your """"best friend's"""" heart. ??THANK YOU. Perfect timing. #sarcasm"""
388723076549967000.00,"@doubtinggaurav You sure will enjoy cricket (T20, ODI, etc etc) after he's retired, all the best! #sarcasm"""
406835108923310000.00,"Best saturday ever!!! #sarcasm"""
388372118397648000.00,"Back to your regularly scheduled #TTC tweets"""
403751729306828000.00,"Friday afternoon traffic is the best. #Sarcasm"""
386913028806942000.00,"Best fucking day ever #sarcasm"""
412018932766089000.00,"Yes got a cold! best thing about winter!!!!!! #sarcasm"""
545209609527762000.00,"This is the best night ever #sarcasm"""
383694278481829000.00,"You know what I love?? When you get mad when I don't text you but when I do, you don't answer me! It's just the best feeling ever! #sarcasm!"""
405429807195758000.00,"Best day off of work I've had in awhile. ??"""
380582670360932000.00,"Being sick during Hell Week is the best. #Sarcasm"""
394051605512720000.00,"@THE_LeaveckLOG yes cuz the redskins have the most fans and their the best team in the NFL. #Sarcasm"""
382666049566830000.00,"@GabyMcKay do you not know? he's the best midfielder the world has ever seen! he doesnt make mistakes. #sarcasm"""
387342319965700000.00,"Best mood ever ... #sarcasm"""
382518617566629000.00,"Parents are always the best coaches during a game. #sarcasm"""
409734039394725000.00,"Don't you just love being stuck at home writing papers when most of your best friends are together having fun #sarcasm #beyondDonewithschool"""
546737495267090000.00,"Watching movies in this cosy room,  having the best time of my life #sarcasm"""
384058395751235000.00,"Backstabbing friends are the best. #sarcasm"""
547173725574279000.00,"Best Christmas. Ever. ?? #sarcasm"""
544274997985157000.00,"my favourite thing everrrr is being ignored, its just the best feeling #sarcasm #gtf"""
405356792945074000.00,"no but obviously in every case """"mother knows best"""" doesn't she.. #sarcasm"""
417721175771328000.00,"Number 3. The photoshop skills are the best i've ever seen! #sarcasm"""
416658119779835000.00,"RT @itsAnaas3L_11"""
390884177115373000.00,"The best thing about flying from PWM to EWR, other than EWR? The prop plane."""
390462275133644000.00,"What a world class catch by De gea then.. He leaped in the air like a salmon to make the best catch a keeper has ever done #Sarcasm"""
405639811522109000.00,"Back to my sweet girl's 8th birthday. Thanks a ton @VZWSupport and @AsurionCares. Y'all are the best. No, really. #sarcasm #SOL #custserv"""
384124079445647000.00,"Best thing about youtube, last few weeks the video volume slider either randomly set's itself or defaults to about 30%... #sarcasm"""
384380728370532000.00,"Woooowwww i absolutley love liars!!! Theyre just the best people on earth #sarcasm"""
544150467769794000.00,"@ALBuccoFan """"best fans in baseball"""" #sarcasm"""
421378745035792000.00,"IE is the best! #sarcasm"""
401485416689565000.00,"@twistedjackass @Battlefield RRRAAAGGGEEE! """
419275145765986000.00,"My X-mas"""
390277711681183000.00,"Inventory is the best. #work #sarcasm #tired"""
410491332285960000.00,"That's the best Texas I've ever seen!?? #sarcasm http"""
418486047543422000.00,"Getting a job for my birthday is the best gift I've ever gotten ?? #sarcasm"""
548091926642434000.00,"Great my life is just great best night ever #sarcasm ??"""
388390962168217000.00,"I am the best artist to have lived.  @lilliemadali #sarcasm #nofilter http"""
422228878409486000.00,"The best thing is going away for 4 months and living in your own and coming home and always being told what to do?????????????????????????????? #sarcasm"""
389837003099209000.00,"The best is when @cityburlington transit to hamilton is over an hour late... Again #sarcasm #noexcuses"""
402630086030921000.00,"RT @amandajakubik"""
505176421493641000.00,"It's the best feeling when you brake your nose #sarcasm http"""
553325402635374000.00,"Get ready for a really wet day tomorrow. Looking forward to working in the rain and getting wet. Best part of the job #sarcastic"""
422163430578356000.00,"@mHausyy You're the best person ever!!! #Sarcasm"""
400883027313975000.00,"Best flower ever! Never seen anything bloom so much #sarcastic http"""
408343762960908000.00,"By far the best New Years ever #Sarcasm"""
405551947459354000.00,"RT @Pedersen_55"""
410576179503321000.00,"Homecoming brings out the best in people. #sarcasm"""
383840501704953000.00,"RT @AimanJarrar"""
418256324770549000.00,"Thanks for banging on my window right as my book starts getting nerve-racking. You're the best Henderson, I really appreciate you. #sarcasm"""
422281884127604000.00,"My boyfriend has the best grammar ever #sarcasm #itishorrendous"""
386715783901888000.00,"Obama is hands down the best president the United States has ever seen!!! """
386577393067905000.00,"@thethiny fine.. I am thankful to the bird that I saw this morning. You made my year better, ur the best bird ever #Lame #Sarcasm"""
401602047671554000.00,"RT @mischy17"""
379613853849382000.00,"“@KevinRPoole"""
396096322341584000.00,"@OsamaRahhal9 @JadZ99 @imalaabtw what ?! No ! Visca barca messi ! Pique best defender in history ! #sarcasm"""
389488172196831000.00,"Having the squeakiest bed on campus equals the best night of sleep ever imagined #saysnoone #sarcasm"""
503229558854647000.00,"the best part about this sunburn is that I can no longer wear anything with straps #SARCASM #IHATEMYLIFE"""
381207798719062000.00,"@TruthNotStruth all 3 have shown unwavering support in our darkest days.they have our clubs best interests at heart#trustworthy #sarcasm"""
411288704070983000.00,"Best christmas Gift ever. #neverSayNever #sarcasm http"""
407742189364465000.00,"Good call Ned. Bring in Wade Davis instead of arguably the best closer in baseball in Greg Holland. #Sarcasm #TotalYostMove"""
379378496247586000.00,"Best wake up call ever"""
414335558560014000.00,"@bony_taldelli"""
417411255281135000.00,"This is the best night of my life. #sarcasm"""
382377532655280000.00,"Waking up sick is the best feeling ?? #sarcasm"""
386789299565244000.00,"Best sched and Pre-enrolment ever! I love you SABM porebs!! &lt;3 #Sarcastic"""
411017811721719000.00,"I think sarcasm is a gift. It is best served to those who will never understand it. They will think you're nuts. I'm ok with that. #sarcasm"""
401212399841071000.00,"RT @nad_THFC"""
422439268372344000.00,"Nabokov gives us the best chance to win #sarcasm #FireCapuano"""
383162361898475000.00,"Best way to spend a Saturday morning"""
553032682003632000.00,"My parking jobs are just the best #sarcasm"""
408344240180432000.00,"Passive aggressive Christmas presents are the best! #family #sarcasm #firstsubtweet #tistheseason"""
397901635810508000.00,"I had a dream about my ex best friend and I was legit sobbing over him. What a great way to start the day! #Sarcasm"""
384001459806695000.00,"You deserve the best girlfriend award #Sarcasm"""
385365237215813000.00,"it's the best when someone goes in a key-card locked door, sees that you're behind them and decides to let it slam in your face.... #sarcasm"""
415986315084054000.00,"Best Monday = jury duty """
382889483471187000.00,"yNhkwMg8HC"""
392749545735847000.00,"@AJIsTheReal Take it back!! @casekeenum7 is the best ever!! Hater!! #sarcasm"""
392832702153363000.00,"The holidays always bring out the best in people #sarcasm"""
379635440094957000.00,"I hope you're enjoying your best friend-less life. #sarcasm"""
"#sarcasm http , //","So looking forward today. It'll be the best theme day ever #sarcasm"""
399650078878478000.00,"Best operating system ever! #sarcasm #windows #vista http"""
547438089782984000.00,"She chooses the best time for sexy time. #Sarcasm"""
417916337428500000.00,"Doing homework on a saturday is so fun! It's the best ever! #Sarcasm"""
392913160451399000.00,"Mmm isnt being lied to the best thing everrrr! #sarcasm"""
384110642116177000.00,"Best start of the year ever!!!! #sarcasm"""
395692995552743000.00,"Oh my word this is a mahoosive task sorting and decorating 3 bedrooms in a week was at best optimistic! @DavidCook_1 is loving this #sarcasm"""
394201539675295000.00,"Could the #CommonApplication folks have made it harder for me to upload a letter of recommendation for my best students? #sarcasm"""
419641490953207000.00,"@princegabbeee yes you are the best thing that happen to me. God has blessed me with a handsome child.#sarcasm"""
418375335114440000.00,"The best week of my entire life Hahaha!!! #sarcasm"""
395258684533899000.00,"Thanks I feel like I won the best boyfriend ever award!! ??????#notreally #sarcastic"""
403282438844997000.00,"He's doing his best I just ain't in that mood.. #SourPuss #SourAF #BirthdayFun #sarcasm #FkIt"""
413130275296935000.00,"“@SteffenDVHS"""
421844717442056000.00,"Man i love to be ignored and alone. Its best to happen all at once. Like ALWAYS!"""
399764951188783000.00,"Sitting next to the guy that chews his gum loudly during the final is definitely the best way to stay focused throughout the test #sarcasm"""
403303164382035000.00,"RT @kpho_"""
391439317333053000.00,"Being sick over break is the best... #sarcasm"""
396429705135398000.00,"RT @BrookeTriciaa"""
410213159568277000.00,"I have the best friends ever #sarcasm #TheySuck"""
