sarcasm,@MichiganNation2 @SamWebb77 @PSchrags wow the jags have had an amazing pass offense #sarcasm #goblue,,
sarcasm,I love coming home to a sparkling house after an amazing night at work. #Sarcasm #TotalOpposite,,
sarcasm,@Stuart2Caven yeah but we won and we're amazing! You're not a real fan if you say stuff like that! #Sarcasm #TweetLikeAGullible,,
sarcasm," is. http , //t.co/QEMmll4Jpt",,
sarcasm,"Im pretty sure i pulled something in my leg. Great, the cherry on top of an amazing day. ",,
sarcasm,An amazing anti-war demo on the weekend I wish I attended! http,,
sarcasm,Let's talk about this amazing defense being displayed by these SEC teams #sarcasm,,
sarcasm,#finalsweek #noworriesafternextweek#WCW goes out to all my teachers.. They're all amazing. #sarcasm http,,
sarcasm,Love braces. My teeth feel amazing (,,
sarcasm,"Watching @BBCMOTD and seen Kompany's amazing own-goal, Joe Hart shouldve saved it. Drop him to the bench again #sarcasm #joking #MOTD",,
sarcasm,It's amazing how diverse the fashion sense is at foothill. Everyone has such different styles! #sarcasm,,
sarcasm,Greaaaaat that makes me feel amazing! ,,
sarcasm,Well that topped off my amazing day...#sarcasm,,
sarcasm,"Hanging out with me, my self, and I for the past three days has been so amazing! #sarcasm",,
sarcasm,if it doesn't rain it pours in my life...amazing start to 2014 #sarcasm #joke,,
sarcasm,@rorybarrs @Sid_Seixeiro don't be like that. Two games over 500. is an amazing accomplishment. #sarcasm,,
sarcasm,@Coach_Ro2 because they didn't know that Case was going to play as amazing as he has! #sarcasm,,
sarcasm,Damn manziel is amazing #sarcasm,,
sarcasm,going over my amazing french essay #sarcasm,,
sarcasm,The build to Khali vs. Sandow at WrestleMania XXX will be amazing! #Sarcasm #OldSchoolRaw,,
sarcasm,Its a shame I didn't go to school today. I missed out on an amazing fire drill. Oh darn. #sarcasm,,
sarcasm,"I forgot how amazing #thewizard is.  #Fredsavage IS n fact the worlds BEST actor, even as a kid! #Nes #powerglove #sarcasm",,
sarcasm,Of fucking course I run into you on campus twice today. That's just my amazing luck on this amazing day. #CouldentGetWorse #Sarcasm,,
sarcasm,Feeling amazing. Back to work tmrw. Cant wait #sarcasm,,
sarcasm,Miley sounds amazing #Sarcasm,,
sarcasm,Nice to see we have a true Englishman and centre with amazing hands in the England squad... #sarcasm,,
sarcasm,Well this morning got off to an amazing start #sarcasm,,
sarcasm,Amazing Milan Defense ! #Sarcastic,,
sarcasm,@simmonssteve wow Leafs found an amazing alternate #sarcasm,,
sarcasm,"Wow, Brett's mom sounds like an amazing, supportive mother. #90dayfiance #sarcasm",,
sarcasm,That amazing moment when you manage to gain 5 pounds in 3 days.   ?????? #sarcasm,,
sarcasm,@DomainNameWire What! A chemical element involved in untold interactions &amp; influence with people throughout their history? Amazing #sarcasm,,
sarcasm,@BillJames7 my work colleagues did have a shock when I walked in with no make up on!.....couldn't believe how amazing I looked ?? #sarcastic,,
sarcasm,Yeey for the amazing voices of the listening exams #sarcasm,,
sarcasm,"The new #Hobbit trailer looks amazing, thank God I'll have SOMETHING to look forward to in December. Usually so uneventful...#Sarcasm",,
sarcasm,@poeticavons @biebersdreamer your pencraft is fucking amazing . lol #sarcastic,,
sarcasm,You can bet your ass I will start treating you the way you treat me! I want you to see how amazing it feels!! #Sarcasm,,
sarcasm,"Going to work on a saturday morning not Nice, amazing! #sarcasm #saintgermaindespres #paris75007 #sèvresbabylone http",,
sarcasm,What an amazing government we have. Sense the #sarcasm #leftlearntonegotiate #obamaisnoleader,,
sarcasm,@DavidAmber @CraigJButton @HistoryInPics   Amazing similarities between MJ and the crowd. #sarcasm,,
sarcasm,Oh things are going amazing right now #sarcasm,,
sarcasm,"An amazing DLine, a decent back-up QB, A crazy good RB, &amp; their coach is Urban Meyer. OHIO STATE ARE SCRUBS. #Sarcasm",,
sarcasm,@OMGFacts omg what an amazing fact! #sarcasm,,
sarcasm,Isn't just amazing when you get no answer... #sarcasm,,
sarcasm,I sure am glad I have such amazing friends who care about me too. #sarcasm,,
sarcasm,It's amazing being left on your own for over 2 hours #sarcasm,,
sarcasm,My bowling skills are quite amazing... ?? #sarcasm,,
sarcasm,@susnixon yeah. it's really amazing! (cc,,
sarcasm,"@markrew2""",,
sarcasm,"@Just_A_quaKE""",,
sarcasm,"Love when people bump into my arm with a fresh tattoo , feels amazing #Sarcastic",,
sarcasm,"@UnionJPerfect""",,
sarcasm,Omg did I accidentally just take an amazing #selfie? Have I finally mastered this difficult art? #sarcastic http,,
sarcasm,"Lol! #sarcasm , moer! RT @LuloCafe",,
sarcasm,Congrats to my lovely parents and their amazing timing. ,,
sarcasm,Absolutely amazing..... #sarcasm,,
sarcasm,What an awesome amazing birthday that's just so incredible and so lovely! #sarcasm,,
sarcasm,"I bet your relationship is amazing, with the fact that...oh wait lol #sarcasm",,
sarcasm,Such /AMAZING/ weather this morning. So amazing I don't know what I've done to deserve it. ?? #TheWeatherIsShit #Sarcasm,,
sarcasm,The sec is so strong it's amazing #sarcasm #duke,,
sarcasm,Three fillings in one go... What an amazing start to the day #sarcasm #getmeoutofhere,,
sarcasm,get to showcase my amazing football skills again tomorrow #sarcasm,,
sarcasm,Two more days and our amazing week is over @cinzpasteris #sarcastic,,
sarcasm,Truly amazing set of two days in New England sports. Good times. #sarcasm,,
sarcasm,The Johnny Era is off to an amazing start #sarcasm #RookieProbs,,
sarcasm,So to top off the amazing day I had yesterday I got absolutely no sleep last night! Mondays are great! #sarcasm #horrors #devilsjuice ??,,
sarcasm,Wow my interaction are amazing right now #sarcasm,,
sarcasm,I have the most amazing day anyone could ever possibly have!!! #sarcasm,,
sarcasm,wow! its nights likes these where I am glad to have amazing friends #sarcasm,,
sarcasm,I have amazing friends that love hanging out with me all the time.. ?? #sarcasm,,
sarcasm,Not nearly as bad as it looks but work was clearly just amazing tonight. #sarcasm http,,
sarcasm,Amazing defense here from Kansas State. Baylor only has 7 so far. #sarcasm,,
sarcasm,Ugh! Yes throw even more villains/anti-heroes in The Amazing Spider-man 2. Cause that's bound to make it good! #sarcasm #AMAZINGSPIDERMAN,,
sarcasm,"wow, how did I get so lucky to have such a perfect and amazing life? #sarcasm",,
sarcasm,The always amazing actress Kristen Stewart is absolutely delighted to be getting married! #sarcasm http,,
sarcasm,Belgium is truly amazing at 4 in the morning.... #sarcasm http,,
sarcasm,I am really thankful because of the amazing dinner that @KatyAnspach and @AngelaDedering cooked for me tonight. Thank you girls #sarcasm,,
sarcasm,@DodgersNation Stephen Drew and Hanley to third? Could be amazing! #sarcasm,,
sarcasm,that shot of cortisone felt amazing in my knee #sarcasm,,
sarcasm,ALSO GROUND BREAKING! Titanfall has a pink dressed guy and girl who wears blue OMG! That is so fucking amazing #sarcasm,,
sarcasm,"Thank you for always making me feel crappy about myself, you're such an amazing parent #sarcasm",,
sarcasm,@realcodydemas or just run the ball every down and this amazing bears defense could let ya win! #sarcasm #bearsDisold,,
sarcasm,My first college paper and my printer decides to not work... What a perfect end to an amazing day #sarcasm #todayactuallysucked,,
sarcasm,Fucking amazing morning #sarcasm,,
sarcasm,I've just invented an amazing new game it's called #follow #unfollow I was gonna call it #twitter but that names taken #sarcasm,,
sarcasm,I hope everyone had an amazing fucking christmas #sarcasm,,
sarcasm,Next week is going to be amazing! Got 3 exams and an essay to hand in. ?? #Sarcasm #Dying,,
sarcasm,Amazing that  for a show that's been  running for 50 years it's only series 8.,,
sarcasm,It's amazing the amount of support you get from those that claim to be your closest friends #sarcasm,,
sarcasm,@BraceFaace well I personally thought it was amazing #sarcasm,,
sarcasm,@ItsLucas718 I know! Im such an amazing employee ....#sarcasm,,
sarcasm,@PaidKart really? OMG this is amazing....WOW I am blown over...SO GREAT DEALS /....#sarcasm,,
sarcasm,WOW! Have you heard that amazing new song by Enya from the JCVD Volvo ad?? #sarcasm,,
sarcasm,Wow. Amazing comments for something free! HAHAHAHA.#torrent #sarcastic,,
sarcasm,Man Utd's youth team looks amazing. #wonderkids ?? #sarcasm,,
sarcasm,You're so sweet and amazing so I'm going to go back to my ex. #cool #thanks #happytohelp #sarcasm,,
sarcasm,I think it is amazing how long it can take to get marks back from first semester! #sarcasm,,
sarcasm,Monday should be an amazing day.... #sarcasm #is #showing,,
sarcasm,At work with 2 bowls of cereal for fuel and had to listen to obnoxious Xmas music the whole way here. Today is gonna be amazing. #sarcasm,,
sarcasm,ITV does the most amazing coverage of rugby #this #is #sarcasm,,
sarcasm,Alright if Paul Walker is dead how is it He was able to update his twitter and fb? the service in heaven must be amazing. #Sarcasm,,
sarcasm,Amazing win by cowboys!! So great to see us just barely scrape by one of the worst teams in the league!! #sarcasm,,
sarcasm,It's an amazing feeling have best friends that are sarcastic like me. ,,
sarcasm,Wow thanks for this amazing project for over the break mr barker #blessed #sarcasm,,
sarcasm,My amazing luck continues haha #sarcasm,,
sarcasm,"We can't all live a life like your fun filled, amazing, exciting, drama free one see! #sarcasm #abigfatLOLatyou ?",,
sarcasm,The smell of the band room at 8 in the morning is so amazing. #sarcasm,,
sarcasm,I'm so sad. I don't have #SECNetwork to watch that amazing conference. #sarcasm #Chumps,,
sarcasm,Wow thanks for hurting my feelings... You're such an amazing person #sarcasm,,
sarcasm,Well sick on Halloween again. My life is amazing #sarcasm,,
sarcasm,What an amazing start to the new year. #sarcasm,,
sarcasm,Amazing friends I have. #sarcasm,,
sarcasm,"I mean @victoriamgraham is such an amazing friend, seriously she worked up to drop me off at the bus station #sarcasm",,
sarcasm,"Wow amazing how Vick is able to make it on a ""budget"" of 300K #sarcasm http",,
sarcasm,My singing sounds great and now that I'm sick it sounds extra amazing #Sarcasm,,
sarcasm,This #october weather is amazing #sarcasm,,
sarcasm,This is amazing! #sarcasm,,
sarcasm,My day is amazing...... #sarcasm #NotInTheChristmasSpirit,,
sarcasm,Makes me feel amazing. #sarcasm,,
sarcasm,"@noellecarcione""",,
sarcasm,"Victoria justice is amazing"" -max #sarcasm",,
sarcasm,What an amazing Tuesday #sarcasm,,
sarcasm,Gotta love all these fantastically amazing things that are happening #nit #sarcasm #sick #joke #fuck,,
sarcasm,amazing ref today #sarcasm,,
sarcasm,I love how my amazing boyfriend answers my phone calls. @NathanMusser #sarcasm #heisamazingthough,,
sarcasm,@lewishaw95 yep it's because your so amazing #sarcasm,,
sarcasm,That weekend was amazing...#Sarcasm #Ihh #FuckEverybody,,
sarcasm,"@piss_wizard @David_Cameron what a great comment to come back with, amazing, how ever did you come up with that? #sarcasm",,
sarcasm,Seriously though it's an amazing feeling when you're so many people's second choice I mean who wouldn't want that? #sarcasm,,
sarcasm,@ColtsFans12 HE WAS IN THE POCKET....these refs are amazing #sarcasm,,
sarcasm,Isn't fucking hilarious when a random bitch that you don't even know fucks an amazing relationship over with lies? #sarcastic,,
sarcasm,being a girl is amazing! #sarcasm,,
sarcasm,"Super Sunday"" has been amazing #sarcasm",,
sarcasm,@DJGestampft lol  oh and the acting is amazing! #sarcasm,,
sarcasm,That good night &gt;&gt;&gt;&gt; wow best one yet. Perfect amazing. So cute #sarcasm,,
sarcasm,Amazing second half for #Mizzou just punishing northwestern. This proves once and for all #SEC hoops &gt; #b1g hoops... #sarcasm,,
sarcasm,"I'm just THAT amazing, Tanzy can't take her eyes off of me! #sarcasm #StupidOwnerAlert http",,
sarcasm,"Diego Costa is the best player in the league, scored against Burnley and Leicester. Amazing...... #sarcasm Let's see when they play big boys",,
sarcasm,My day has been so amazing. #sarcasm,,
sarcasm,"Idk who made this, but it's amazing.",,
sarcasm,EqCh3UMBuk,,
sarcasm,I regret saying that we need homework... Gonna have an amazing weekend now.. #sarcasm #homework #school #howaboutno,,
sarcasm,"Not feeling well at all and I have class til 8, today will be amazing #Sarcasm #IHateMondays",,
sarcasm,I chose an amazing day to decide to update my phone and my laptop #sarcasm,,
sarcasm,Really like the help I'm getting it's fucking amazing!! #sarcastic,,
sarcasm,Remember that time you woke up to a whole bunch of lovely tweets just for you. What an amazing start to the day. #sarcasm,,
sarcasm,Homework is so amazing it can't be described with words. #Sarcasm,,
sarcasm,I can't wait to listen to everyone talk about how amazing the Pats are. Can't you tell how excited I am? It's gonna be great. Woo. #sarcasm,,
sarcasm,Franklins accuracy passing the football is just so amazing! Perfect pass everytime! #sarcasm,,
sarcasm,West Ham United are such an amazing team. #sarcasm,,
sarcasm,Well I feel amazing today. #sarcasm,,
sarcasm,Amazing #sarcasm #healthybrain @ Lagoon Perdana http,,
sarcasm,"Amazing"" doesn't fit to describe my un-describable potential. And sure lil bby, you're way better (; #Sarcasm",,
sarcasm,"SE r programmed they r forced and destined"" what an amazing surprising ending if they ended up together! #sarcasm",,
sarcasm,"Senate passes budget, overwhelmingly. Right wing talk radio &amp; blogs are right, @SenTedCruz 's power is amazing. #sarcasm #lolteaparty",,
sarcasm,Man my Oktoberfest is just amazing. Marched in a parade now sitting at home! #sarcasm,,
sarcasm,Those special effects are amazing....sooo realistic  #svengoolie #sarcasm,,
sarcasm,This luck I have is fucking amazing... #sarcasm #fml,,
sarcasm,"@ChrisHansenNFL not according to the ""amazing"" NFL officials. #sarcasm",,
sarcasm,@UniofOxford amazing achievement !! #sarcasm,,
sarcasm,Im really glad you can be amazing one day and ignore me the next... #sarcasm,,
sarcasm,Amazing sarcastic illustrations. || #illustration #drawing #sketching #art #sarcasm #visual ||... http,,
sarcasm,That makes my amazing day even better! #Sarcasm,,
sarcasm,Wow dude your car sounds amazing #sarcasm,,
sarcasm,"@ManiacPunk @ManicMattH I had no idea midcarders were main eventing raw and smackdown, facing Brock lesnar and undertaker. Amazing. #sarcasm",,
sarcasm,@MyLilQuoteBook There is no girl. Ain't that amazing? #Sarcasm,,
sarcasm,Crying yourself sure does feel amazing. #Sarcasm,,
sarcasm,Watching #Oblivion finally.. It's like watching a real #NavySEAL battling real #Terrorists! You're amazing @TomCruise.. #Sarcasm,,
sarcasm,Late to school! About to start this amazing day of school then work right after school till close! Wow it's going to be a great day!#sarcasm,,
sarcasm,Im having an amazing night.. in the lobby of my dorm with no friends.... #sarcasm,,
sarcasm,This vacations was amazing ??? #SARCASM,,
sarcasm,An 8 team playoff would be awful for FBS. That amazing finish between ND State and Coastal Carolina just now proves it. #SARCASM,,
sarcasm,It's crazy that after penalties a team can overcome all that to tie a ballgame. Just absolutely amazing lol #sarcasm,,
sarcasm,What an amazing 2014 we could have settled with fire works ... But bombs are better #notamartyr #sarcasm #Lebanon #newyear,,
sarcasm,"@JCboss12""",,
sarcasm,Amazing. #MNWild #Sarcasm,,
sarcasm,Life without a working phone is amazing #ThisWeekHasBeenGreat #Sarcasm,,
sarcasm,People will be shocked by how amazing we look?? @barrow_olivia #sarcasm,,
sarcasm,I'm so glad we have such an amazing quarterback who is great at hitting an open receiver in stride and is overall pretty accurate #sarcasm,,
sarcasm,Still can't get over how amazing the mixing is between songs in Aviciis New Years mix. #sarcasm,,
sarcasm,@Spotify give you a 48 hour free trial. Woooooooooooooo that's amazing. #sarcastic,,
sarcasm,@evans_micaela I'm guessing I missed a pretty amazing performance? Darn?? #sarcasm,,
sarcasm,Females- My boyfriend is also my best friend it's amazing.,,
sarcasm,#o2 no signal again. Thank you very much for amazing service #sarcasm,,
sarcasm,"I just absolutly love my amazing, great, perfect life. -_- #sarcasm",,
sarcasm,@atfarnum  Wow! You are my hero! What an amazing blind person you are! LOL #sarcasm,,
sarcasm,@Tiffmelamy well I only like the back you never showed me the back ?????????????????? and yh I'm copying you.. Your amazing remember..#sarcasm ????????x,,
sarcasm,@ThePsyentistUK @pcranner @MTVBeautySchool it's amazing #sarcastic,,
sarcasm,Feeling amazing. #sarcasm,,
sarcasm,I really want a #bostonterrier but am I ready to give up my amazing hectic social life? #sarcastic,,
sarcasm,"I would &lt;3 to go out tonight seriously!The weather is amazing,i can smell the atmophere tho.But stay at home is my #Destiny ah ah #sarcastic",,
sarcasm,Literally 2 minutes ago my phone was on 37% now it's 19%... Apple your phones are amazing ???? #sarcasm,,
sarcasm,Saturday is going to be amazing. #sarcasm,,
sarcasm,Weren't they just saying how amazing Iowas rush defense is? They looked pretty good on that drive.... #sarcasm,,
sarcasm,Brace yourselves rich kids will be posting their amazing expensive gifts on Instagram. #cantwait ?? #sarcasm,,
sarcasm,I could be out right now but instead I'm in the house eating dip ???? what an amazing day I'm having ?? #sarcasm,,
sarcasm,A SHOT! The #Leafs recorded a shot on net!!! Amazing! #sarcasm,,
sarcasm,Surely after that amazing fall to the floor to win the pen Welbeck must be on that plane to Brazil. #sarcasm,,
sarcasm,@Jonathan_Feigen that is amazing discipline on the bulls part... #sarcasm,,
sarcasm,"OMG!  Liverpool is signing Baloteli!  Another potentially problematic amazing striker, EVERYONE PANIC AND CRUCIFY WENGER! #Sarcasm #Arsenal",,
sarcasm,Thank you mrs.francis for these amazing journals you have us over break. #sarcasm http,,
sarcasm,The most amazing thing about the UT recruiting suge is Strong is doing all this without a helicopter. #Sarcasm #Swag,,
sarcasm,@luke_brooks Luke you can't bake/cook. We have all seen your amazing skills #sarcasm,,
sarcasm,@gdamatov77 but cloud 9 has looked as amazing as any of the other NA teams #sarcasm,,
sarcasm,Rihanna lyrics 4 the cleverly titled 'pour it up' R amazing! Not enough artists sing meaningful n inspirational things like her  #sarcasm,,
sarcasm,"Who would of thought that in this modern age of the digital download, that HMV would of lasted as a shop this long - amazing! #sarcasm",,
sarcasm,Good bye all my amazing followers! I'm taking a break from social media. Don't worry though I'll be back soon! #xoxo #sarcasm #deuces,,
sarcasm,Today has already been so amazing #sarcasm,,
sarcasm,I'm so bored... Watching horror movies alone... Wow my life is amazing.... #sarcasm,,
sarcasm,Getting  three hours of sleep is amazing.! ,,
sarcasm,"I love texting people first, just feels amazing #sarcasm",,
sarcasm,"Yup, my night is just amazing. #sarcasm #SprainedAnkle #ow ",,
sarcasm,Oh Damn flats with long socks. How amazing. #SARCASM,,
sarcasm,That was a wonderful thing to wake up to. This week has been amazing.  #sarcasm,,
sarcasm,Having no friends is amazing. #Sarcasm,,
sarcasm,"Amazing, fabulous water tonight. #passive_aggressive or just #sarcasm, u decide mom ",,
sarcasm,@StuartScott @Buccigross @espn hopefully ones of an amazing bears comeback #sarcasm,,
sarcasm,Gonna smoke then back to sleep. My life is so amazing. #sarcasm,,
sarcasm,"Think it's amazing having a cold, proper love being able to breathe through my nose whenever I want #sarcasm",,
sarcasm,She's here . Great . Wonderful . Fantastic . Amazing . #sarcastic ??,,
sarcasm,This is just great!! Today is just amazing. What a perfect day!!! #sarcasm,,
sarcasm,Amazing Buying opportunity!,,
sarcasm,"I love my school, I love everyone in it it's amazing #sarcasm #itsshitrreally",,
sarcasm,This wifi is so amazing!! ???? #sarcasm,,
sarcasm,Amazing defense there Chiefs. #sarcasm,,
sarcasm,This party is going HAM!! Best ever and this old school Mexican Shit music is amazing! #sarcasm,,
sarcasm,@GraniteSchools this is such an amazing community council meeting!  I wish we had these more often. #sarcasm,,
sarcasm,These uniforms look so amazing today.. ?? #sarcasm,,
sarcasm,@OkaSK Yeah... SURE I have 50$ to waste on a theme with all the games coming out this month ,,
sarcasm,Well wasnt today just amazing #not #sarcasm #bored,,
sarcasm,Falling inlove is an amazing feeling #Sarcasm,,
sarcasm,Guys @tobingreenwald cracked another one of his amazing twitter jokes. #sarcasm,,
sarcasm,"It's amazing I woke up without the help of the US Government, guess I don't need them after all #lazyamerica #americanproblems #sarcasm",,
sarcasm,I wish I could put into words how amazing the feeling is when you are promised something and then you are lied too! #Sweet #Sarcasm,,
sarcasm,Canada is amazing I love this -40 degree weather! #funtimes #sarcasm,,
sarcasm,My family are amazing role models I must say ?? #sarcasm,,
sarcasm,I have such an amazing family #sarcasm,,
sarcasm,John Harbaugh has won first playoff game in each of six appearances. Amazing #Ravens keep doing it in spite of him #sarcasm,,
sarcasm,"@InfinityWard and the respawn, nice job too, amazing, really worth the wait #sarcasm",,
sarcasm,"@laura_simmons30 slow morning, passive aggressive email about people using the coffee maker for non coffee drinks. It's amazing. #sarcasm",,
sarcasm,"Wow, that new film Diana looks like an amazing piece of art that will make a cultural statement for us all to enjoy.  #sarcasm #liar",,
sarcasm,Had an amazing day #sarcasm,,
sarcasm,"I only just drank 44oz of water right before bed, I bet I sleep amazing. #sarcasm",,
sarcasm,I can see why they are picking South Carolina to win the east. That QBs of theirs is amazing.#sarcasm,,
sarcasm,What an amazing day!! #sike #beingsarcastic #sarcasm #mylife #lame #stupid,,
sarcasm,@kopite2303 @JohnHarding_ it's the best thing ever I personally think he's doing a great job and was a amazing choice #sarcasm,,
sarcasm,"This week has just been amazing , really great.  #sarcasm.",,
sarcasm,"@luppicci""",,
sarcasm,Holy that's amazing #sarcasm,,
sarcasm,no sharepoint. no email. amazing. #sarcastic,,
sarcasm,My knee feels amazing #Sarcasm,,
sarcasm,People are amazing. #sarcasm #getyourdamnprioritiesstraight,,
sarcasm,Society is just amazing... #sarcasm http,,
sarcasm,@chrismilwaukee Whatever you think will showcase your amazing talent. #sarcasm #hahatakethat!,,
sarcasm,"The weathers looking amazing today, love the cold, wind, rain and dark ?? #sarcasm",,
sarcasm,It's amazing how descriptive headlines can be. Just look. It's unbelievable. #Sarcasm #Fail http,,
sarcasm,Well this crowd was amazing on #RAW #sarcasm,,
sarcasm,"@KellyTilghmanGC""",,
sarcasm,@MaccaHeraldSun amazing how he wasn't available for your piece Macca. Paid piece is evident. Should have just held a presser #sarcasm,,
sarcasm,My Twitter App Is Amazing #Sarcasm,,
sarcasm,my family get along so wonderful and amazing at Christmas time yay woop perfect family #sarcasm,,
sarcasm,amazing how the United States/ Tx justice system never seem to fail the white community &amp; benefits the rich #GoodJobAmerica #Sarcasm,,
sarcasm,Amazing 17-hour workday! I should have more days like this. #sarcasm,,
sarcasm,i am so happy everyone knows how to count today!!! its amazing how people know numbers!!! #sarcasm,,
sarcasm,"@YouNow  As you can see,I'm an amazing student who does the work I'm given.. #sarcasm http",,
sarcasm,Lucky to have such amazing support from my parents #sarcasm,,
sarcasm,"Boy, I have amazing friends! #sarcasm",,
sarcasm,"Dear MN friends, you have no idea what ND ""clubs"" look like...it's pretty amazing #sarcasm #butiloveit",,
sarcasm,My rapping skills are amazing. #sarcasm #wow #amaze #suchrap #muchflow #doge http,,
sarcasm,Lol shout out to the trainers that wrapped my arm today they did an amazing job! #sarcasm,,
sarcasm,It is amazing what a coach can do. John Fox has truly brought out the best in Manning. #sarcasm,,
sarcasm,Miss state receivers are amazing #sarcasm,,
sarcasm,Can see Christmas is going to be amazing! #sarcasm,,
sarcasm,Had such an amazing day #sarcasm,,
sarcasm,Can't believe GM didn't win after her amazing speech to the jury!! #bb15 #sarcasm,,
sarcasm,Andy Goddard = The worlds most amazing human being.  #sarcasm #heisacunt,,
sarcasm,Holy crap everyone.. Lebron just dunked and it was amazing! #sarcasm,,
sarcasm,Wow thanks @RoyalMail for not attempting to deliver my parcel and for your amazing customer service #sarcastic,,
sarcasm,"Great just got ready for work and my jeans split, my mums being a dick, this is just such an amazing day already #sarcasm",,
sarcasm,Amazing drinks sesh ,,
sarcasm,@RockstarGames. Thanks for letting me not join your amazing event. Constantly timed out. Great effort #sarcasm,,
sarcasm,Thanks @YodelOnline for your amazing service - hammering on the door &amp; ringing the bell repeatedly to deliver a parcel at 8,,
sarcasm,"Isn't it amazing how, when using the internet, everyone suddenly becomes a genius and an expert on everything?! #sarcasm",,
sarcasm,"Let me get this straight, it's colder in Chicago than in Siberia this morning. Boy, this is going to be an amazing day. #sarcasm",,
sarcasm,Wow this weather is amazing #sarcasm,,
sarcasm,I just have the most amazing luck #sarcasm #fml,,
sarcasm,Almost hit a car. No big deal. @allyfurnas is an amazing driver #sarcasm,,
sarcasm,Please continue to act like we're in high school. It's amazing #sarcastic,,
sarcasm,"Gonna have a bath and use my lush bathbomb, omg it's like amazing #sarcasm",,
sarcasm,@BourneKirsty well today was amazing -_- #sarcasm,,
sarcasm,Looks like my birthday is just going to amazing. #Sarcasm ??,,
sarcasm,Sitting in winslow with soaked shoes....yay such an amazing day #sarcasm #fml,,
sarcasm,Feels amazing knowing my parents don't have my back 100% on my decision.... #Sarcasm,,
sarcasm,Today has just been amazing. #sarcasm,,
sarcasm,I have the most amazing friends ever. #sarcasm #wooow #needbf #foreveralone http,,
sarcasm,I am going to have the most amazing day tomorrow I can feel it already #SARCASM,,
sarcasm,Wow what an amazing feeling of burning in my eyes at my little darlings waking me at 5ish again this morning. Little angels. #sarcasm,,
sarcasm,I have such amazing friends its unreal #sarcasm,,
sarcasm,God my friends are amazing! #Sarcasm,,
sarcasm,"Never fails. any time I get off for break or something, Time Warner gracefully blesses me with their amazing service ",,
sarcasm,@MCG @CricketAus another world record? Amazing! #sarcastic,,
sarcasm,"I woke up with more than 20 messages in my askbox. They were ALL of people pissed. Amazing, SPN, you're doing it right... #sarcasm",,
sarcasm,Wow. #LittleMix are amazing. So talented. Not formulaic at all. #sarcasm #theyreshite,,
sarcasm,"@bethanykatexxx wow he's mint!!! Why did you two ever split up, he's amazing!!! #sarcasm #biggesttwatever",,
sarcasm,"More bad news, just amazing ?? #sarcasm",,
sarcasm,Oh I completely forgot that it's okay to hit a QB after he slides. What an amazing call by those smart refs. #Sarcasm,,
sarcasm,@KyokoCake @mintaburst @KarenVandeKrol @SiouxsieSox wow what an amazing burn #sarcasm,,
sarcasm,"-- The amazing fun involved in downloading 91 221 emails (again), because your mail app crashed ",,
sarcasm,Thanks ups for getting my gifts here on time and making this Christmas amazing #sarcasm,,
sarcasm,Y'all my break has been amazing because I've DONE ABSOLUTELY NOTHING.. #sarcasm ??,,
sarcasm,Happy 12/13/14.Wow...that's so amazing... #sarcasm,,
sarcasm,"The lyrics in music these days is amazing. Rhyming ""hard"" with ""heart"" and ""girl"" with ""girl"" is just brilliant. #sarcasm",,
sarcasm,"Chavez Ravine is so historic!!!"" Yeah, it made many Mexican-American's homeless so it could be built! What an amazing stadium! #sarcasm",,
sarcasm,@SalutePodcast Sean Snyder. Amazing Special Teams work.  #Sarcasm,,
sarcasm,@ProjectJaie How amazing #Sarcasm,,
sarcasm,What an amazing job title.  I think I'd be good at this! #sarcasm http,,
sarcasm,Erikson with that Amazing slapshot #sarcasm #pens,,
sarcasm,Wowwwwwww. Like what an amazing Q&amp;A @itunesfestival. #sarcastic #thatsucked,,
sarcasm,My chin looks amazing! #sarcasm,,
sarcasm,"I just LOVE when people don't text back. It's amazing, I'm telling you ???????? #Sarcasm ????",,
sarcasm,Amazing how many more people are here for Sunday Funday than usual.  Is there a game on. #sarcasm,,
sarcasm,What an amazing sharpshooter Jake Thomas is #mubb #sarcasm,,
sarcasm,My broken finger feel absolutely amazing today #Sarcasm #FuckingHurts,,
sarcasm,Amazing Dutch weather #sarcasm,,
sarcasm,Dear nurse please stab my sore throat harder with that test stick thing. It feels amazing. #Sarcasm,,
sarcasm,Gunna be such an amazing bday on sunday #Sarcasm,,
sarcasm,The battery on this phone's amazing! #Sarcasm,,
sarcasm,@leanne_peach oh no what a shame! 9 hours to go to the amazing country of Spain!! #sarcasm #greeneyedmonster,,
sarcasm,Thanks again @AirCanada for your amazing service and your willingness to help me make my flight #sarcasm #brutalservice,,
sarcasm,That's sweet great awesome and amazing! #Sarcasm,,
sarcasm,Oh thats great news on Pulis. What a wonderful era of amazing football coming up. I cant wait #sarcasm #cpfc,,
sarcasm,Such an amazing night! Packing drinking alone and watching The New Normal with the cat- woo!! #sarcasm #nothardcore,,
sarcasm,It's amazing how much I LOOOVE moving!! #sarcasm,,
sarcasm,the feeling of being used is so amazing... i love it #sarcasm,,
sarcasm,Amazing hosts tonight. #CoD #Ghosts #sarcasm,,
sarcasm,"The sky is yellow again, that's amazing!!!! #Sarcasm",,
sarcasm,It's DST at work. Starting tonight my shift starts at 2am and ends at 11am. How Amazing!! #Sarcasm,,
sarcasm,A lunch is SO amazing guys. Freshmen have so much swag! #sarcasm,,
