Back to labor... And they said it wouldn't be amazing... #SARCASM #IwannaSleep,4.21E+17,
Well the new year started off to an amazing start... #not #sarcasm #horrible,4.20E+17,
Feeling amazing.. ??,4.18E+17,
#builtforchicago amazing speed! #sarcasm http,5.47E+17,
amazing mood went straight to shit #yay #sarcasm,4.04E+17,
"Going to bed 25 minutes earlier than I usually do. Oh my god, this is amazing. #sarcasm",3.79E+17,
I love feeling like a failure. Such an amazing feeling. #sarcasm,3.93E+17,
I can barely contain my excitement over this *amazing* winter weather. True story. #sarcasm #winter. http,3.87E+17,
Dapper Laughs is back..... that's just what we need. Superb. Amazing. Great. #Sarcasm,5.54E+17,
@KTHopkins JLS are amazing!!! What are you going in about? JLS rule! #sarcasm,5.53E+17,
1000 you like to beat me up for some reason and you're like 7'0 feet tall and super smart and Kobe is amazing at basketball... ???? #sarcasm,4.02E+17,
"So tired. And of course that same tire seems to have a problem. Thank you Honda Service, you're amazing #sarcasm",3.97E+17,
Amazing being so close to someone then being pushed totally out of their life. #amazing #fun #madeup #sarcasm,3.91E+17,
@rittu_xo wooow ur so amazing! -_- #sarcasm #dontcarecauseimawesomehehebye,4.04E+17,
Wow what amazing defense we're playing. #sarcasm,3.90E+17,
"Felling nostalgic Everybody -&gt; Backstreet Boys is in this ""amazing movie"" called #ThisIsTheEnd #sarcasm &amp; now I wanna hear the B&amp;B album",5.50E+17,
@burrellashley95 exactly. Obviously Geno Smith is doing an amazing job and should be kept as the starting Qback. #sarcasm,5.52E+17,
And Denny Hamlin wins to seal the deal on an amazing year. #nascar #sarcasm,3.95E+17,
Had an amazing day. #Sarcasm,3.95E+17,
wow! my life is just so amazing #sarcasm,4.08E+17,
@Southsidegrrrl Amazing isn't it? #sarcasm #grittedteeth,4.03E+17,
I wonder if today is gonna be as amazing as yesterday #sarcasm #naht #alreadyintraffic,5.44E+17,
@elliemawer you are the most amazing sister did i ever mention that? Love you xxxxxxxxxxxxxxxxxxxxx #SARCASM,4.11E+17,
It's *amazing* how quiet the usual die-hard Republicans on FB have gotten... #sarcasm,3.93E+17,
Good job giants... You really showed the broncos how truly amazing you are... #sarcasm #nygiants,3.86E+17,
What an amazing idea to bring a dog on tube at rush hour. Dog not scared at all. #sarcasm http,3.79E+17,
This weekend is going to be amazing!! #Sarcasm,5.04E+17,
what an amazing thing is to wake up so early in the morning!!!! I'm so happy...... #sarcasm #HappyLastMonday,3.89E+17,
@KatMcKinley @DavidLimbaugh maybe ACA will be amazing because of it #sarcasm,5.49E+17,
"It's Amazing When Work Calls You Early Morning &amp; Tells Me I'm Off For Another Week, But I'm Like No I Want To Work, #Sarcasm Lol . . . !",3.88E+17,
"Well, I've only been up for an hour and it's already been such an amazing day! #sarcasm",3.93E+17,
I look so amazing ??#sarcasm,4.14E+17,
"@JimAshley18 yeah I knew what you meant, and fully get why you're looking around.  You've had amazing luck with these companies. #sarcasm",3.84E+17,
@xspicy_kimchi Wow. thats amazing to know. #sarcasm,3.95E+17,
"What a truly terrible day, this weekend will be absolutely amazing #sarcasm",4.03E+17,
I'm having a freaking amazing week. I mean if you couldn't tell. #sarcasm,3.96E+17,
That 8AM walk felt amazing this morning #sarcasm,4.11E+17,
"some desigers now pride themselves on designing *chic* cubicles. for example, you can change your wallpaper. amazing! #sarcasm",4.20E+17,
"Yeah, amazing. #sarcasm",4.06E+17,
Well if u call cuttin my finger open badly and knowing I might not play tomorrow a good day then my day was amazing #sarcastic #humor,5.50E+17,
Woke up freezing then had to take a freezing shower so far today has been amazing #sarcasm,3.96E+17,
Being single because you can't find someone that's amazing as you.... #sarcasm,4.17E+17,
yeah can't wait to go back to school with all the amazing people there ???? #sarcasm,3.85E+17,
Ever felt like ppl were literally draining the life out of you? It's an amazing feeling! #sarcasm #onedayatatime #onenapatatime,4.20E+17,
"@ReannahFiles some ""girl"" is really erking me.. she's just amazing I tell ya..ha #sarcasm #betterthenher",3.88E+17,
"Great, awesome amazing wonderful loving this yeah #sarcasm",3.89E+17,
Still really upset and it's great that I have such amazing friends to cheer me up #sarcasm,3.79E+17,
What a great way to top off an amazing night ?? #sarcasm,3.82E+17,
@NooGiie... Wow amazing tweet my friend..#sarcasm,3.85E+17,
My art skills are amazing. 10/10 on my whiteboard drawing #joking #sarcasm,4.15E+17,
Wow 100 followers on our twitter account. Amazing ,3.79E+17,
@OREOTIMELOW omg that's amazing #sarcasm,4.00E+17,
Holy crap those dunks on the Top 10 were soooooo amazing. #Sarcasm,3.86E+17,
This 15 hr drive back to Ky next week is about to be amazing #sarcasm #breaktime ????,4.11E+17,
Today is just amazing so far. #sarcasm #nowgoaway,4.08E+17,
This week has started off amazing!!! #not #sarcasm,4.22E+17,
"@KeiranYuill has ""man flu"" so I've taken up the role of looking after him. I'm too amazing! #Sarcasm #AWeeBit",3.95E+17,
isn't it just amazing when people pretend to be your friend #sarcasm #yousuck,4.10E+17,
when your sarcasm is so amazing and people think you actually just dumb. #fluent #sarcasm #speak #haha #peopleskills,3.90E+17,
@JignishaPaatel is amazing with dogs #sarcasm ????,3.96E+17,
Your Level of maturity is amazing! #HightLevel #Sarcasm -_-,5.54E+17,
Officiating and announcing crews have been amazing today for this Lions/Browns game #sarcasm #SaidNoOneEver,3.86E+17,
My sister's bedroom is... amazing. #sarcasm,3.89E+17,
Amazing work from @newscomauHQ on showing a #xboxone exclusive game to demonstrate the #ps4 graphics http,3.87E+17,
It's amazing to know how much you actually care! #Sarcasm,4.05E+17,
@SportsCenter wow what a great take. Amazing and hard hitting sports journalism from the worldwide leader! Thanks for telling us! #sarcasm,4.18E+17,
I've been up for like 2 hours and this day is already fucking amazing. #sarcasm #StoryOfMyLife,4.06E+17,
4 year old birthday parties are totes amazing #sarcasm,3.97E+17,
@windowtothepaul @Dave_Cappi hahaha that's cause he's INCREDIBLE at cross country like wow he is amazing at running I'm so jealous #sarcasm,3.86E+17,
Great way to end this amazing day?? #sarcasm #awfulday,3.81E+17,
People keep amazing me #sarcasm,4.14E+17,
@EmmyGlover you should use Juice+ it's a revolutionary supplementation product. You pay a huge premium for it too! Amazing #sarcasm,4.05E+17,
meme_overlord,4.22E+17,
Waking up at at 7,5.51E+17,
@EmmyBear08 I'm making @dollhair8 listen to the amazing @CHETHAZE.  #sarcasm,3.91E+17,
People's listening skills are amazing. #sarcasm,5.05E+17,
@Carolinaparis_ @acegracem You're so amazing ?? #sarcasm,4.07E+17,
Don't you love how an amazing night gets ruined with one phone call? #sarcasm,5.44E+17,
"This Saturday was amazing, full of books, studying and doing something productive ",3.79E+17,
lebos are amazing creatures #justsaying #Lebanon #sarcasm," , -DDDD #sarcasm",
"Yes, Flacco is the greatest QB in football now.  Clutch.  He's amazing.  #sarcasm",3.85E+17,
@WeMakeScience @cjquillz let me guess. WakaFlaka was just amazing? #sarcasm,5.54E+17,
Only 3 hours to go for this amazing IOS7 #sarcasm http,3.98E+17,
"Thanks Talk Talk for your amazing customer service and the way to treat customers, You do a great job. Keep it up #Sarcasm",3.80E+17,
My laptop battery just died right after finishing the movie. Isn't god amazing?! #sarcasm,3.96E+17,
Just realized that this time last year I wasn't single. lol look at me having such an amazing love life now~ #sarcasm,3.81E+17,
Assuming instead of helping me out. Oh how amazing you are?????? #sarcasm,4.07E+17,
An amazing date,3.80E+17,
@cfisher22 @kymillerborg OMG ky I am so proud of u babydoll! U r the most amazing precious person in the world!! ,5.05E+17,
@NeilSheahan Can't wait to read your tweets and what amazing things you have to say #sarcasm,4.23E+17,
What?!! They sounded amazing though ;) LOLLLLLL #sarcasm,4.05E+17,
Fugget About it looks like an amazing show and the Hulu exec who greenlighted it totally should not commit seppuku. #sarcasm,3.82E+17,
can't wait to see sluttified versions of amazing literary figures at school tomorrow... #sarcasm,4.10E+17,
@rohanbabu now don't we live in an amazing country? ,5.45E+17,
What an amazing way to end the year #sarcasm ????,3.90E+17,
This new coach for the #oilers is amazing #sarcasm,4.18E+17,
#SteveJohnShepard Is An Amazing Actor! I'm So Gutted There Killing Him Off! He Makes Me Laugh #Sarcastic #EastEnders #Micheal ????,4.07E+17,
Eats pasta. Practice sketching. Sleep. Go on tumblr. My weekend is so amazing #sarcasm,3.95E+17,
Its an amazing feeling being ignored #Sarcasm,3.89E+17,
Totally legit. Not photo-shopped.  Honest sales tactics. Credible. My results will be amazing!  Not a scam.  #sarcasm http,4.00E+17,
That amazing moment when u cant sleep... #fml #sarcasm #ughhh,4.05E+17,
Cracked the back of my phone yup my day is going amazing so far. #sarcasm ??,4.05E+17,
"Wish I was a proper amazing singer, guess I'll settle for mediocre #sarcasm #tonedeaf",4.03E+17,
@AskPlayStation your amazing team knew this attack was coming nice prep work you guys were so prepared #sarcasm #ps4fail,3.94E+17,
"Taking ibuprofen for my knee pain, is amazing!! #sarcasm",5.48E+17,
Amazing time at pig tonight #sarcasm #hateit,3.90E+17,
Amazing how many vehicles nowadays are not fitted with indicators! #sarcasm,5.02E+17,
@ScottOake Don't forget about Messiers amazing years in @VanCanucks colors!!!!! #sarcasm,3.92E+17,
"To the people as cats, mice, bunnies, or ghosts, I applaud you for your amazing creativity. #Sarcasm",3.85E+17,
So this is my life right now. Watching The Hills re runs while doing laundry.... How amazing. #sarcasm. http,3.96E+17,
Don't I just feel amazing right now... #sarcasm,3.90E+17,
Amazing day to start of my New Year #sarcasm,3.98E+17,
@hughietheliger keep pumping best team in the league. Got the greatest goalie. Best 1/2 centres. Amazing D Stanley cup bound #sarcasm,4.14E+17,
What an amazing day... #sarcasm,3.85E+17,
Another amazing phone ad in the local pokey selling group with a hd image and full description #sarcasm http,4.14E+17,
@Alks_98 pressurizing. pressurizing. You are just amazing. #sarcasm.,5.04E+17,
"@Legacy_Of_Sonc""",3.80E+17,
Wow what an amazing lukewarm shower I just had! #sarcasm #ihopeyouslipinyourhotshower,4.17E+17,
Cherry on top of an amazing Christmas ?? #sarcasm,4.11E+17,
What am amazing friend. #sarcasm,4.16E+17,
A written essay for homework in math....wowww my math teacher is amazing. #sarcasm,3.95E+17,
Amazing effort Webb #sarcasm,5.54E+17,
Can't wait for a amazing week at school!  #sarcasm,3.89E+17,
Wow the commitment in the grapevine band is so amazing like wow. Obviously we totally got over our rebellious faze #sarcasm #disc0nn3ted,3.87E+17,
I provide amazing motivation! #sarcasm,3.92E+17,
it is amazing how much work I can get dome once vyvanse wears off #sarcasm  #struggle,3.79E+17,
@Join_Dave Looks amazing! Can't wait. Just not enough of these types of show on the telly. #sarcasm,3.85E+17,
So far 2014 has been amazing #sarcasm,5.53E+17,
Amazing getting ignored -.- #sarcasm,4.19E+17,
This effort level is amazing me right now #sarcasm,4.00E+17,
"Its just so inspiring to hear that our government is very hardworking when it comes to corrupting,.so amazing ...NOT!!!",3.95E+17,
Amazing lyrics 1 #buttwhat #lyrics #sarcasm https,3.93E+17,
Amazing boyfriend award goes to Ryan for ditching me! #sarcasm #fuckyou,3.91E+17,
Getting ignored is amazing! #Sarcasm,3.94E+17,
yes smoking is an amazing idea before you run a 5k.... #sarcasm,4.02E+17,
It's amazing how much respect girls have for themselves nowadays! #sarcasm #MerryXmas,3.97E+17,
My mom is amazing at telling me what I should have done #sarcasm #itstoolate,4.01E+17,
Full working day and now have to start essays. Amazing life I lead... #sarcasm,4.08E+17,
Im in an amazing fucking mood. This weeks gonna be great not #sarcasm,3.95E+17,
Texas a and m defense is amazing #sarcasm,3.80E+17,
I had an amazing 4 hours of sleep. #sarcasm,3.99E+17,
"Wait, schools are closing because it's cold? We are officially raising an amazing crop of tough minded #winners . #sarcasm",4.02E+17,
@6Davo nah the atmosphere is amazing like it always is min. ,4.07E+17,
Awesome tucker has teeth amazing cant wait to get fucking bit. #sarcastic,3.96E+17,
What an amazing scorecard England! Not!!,3.90E+17,
9LAikzNRo,5.45E+17,
"Please, post more about how cute and amazing your boyfriend is... ","#EngvSL http , //t",
That movie was so fucking amazing #sarcasm #Catchingfire #itwasshit,4.03E+17,
@WWE Thanks for burying @WWEBrayWyatt &amp; The Wyatt Family like that last night.. Super Cena was soooooo amazing. #sarcasm,4.06E+17,
"@DakotaCook98""",5.04E+17,
wow i feel so fucking great and i feel good about myself. and i didn't fuck up really bad last week nope no i feel fucking amazing #sarcasm,3.94E+17,
you have got to be joking you're such an amazing best friend #sarcasm,4.04E+17,
It's amazing how much motivation I have for this paper #sarcasm,3.81E+17,
I love missing amazing PPV matches. #sarcasm #HellinaCell,3.83E+17,
Just had the worlds most amazing hotdog #9buckhotdog #sarcasm,3.95E+17,
Looks like Amazing spider man 2 is doing the 3 villain thing. No way will the 3 villain curse strike again #sarcasm,3.89E+17,
This school smells amazing right now.  #sarcasm,4.07E+17,
Ok so I've been nominated for the ice bucket challenge 3 different times in the past 2 days thanks to my amazing friends?? #Sarcasm,3.86E+17,
Eq.,3.93E+17,
@GBCNewsroom no freaking way! This is amazing! Can't wait to tuck into this thrilling literary masterpiece! #sarcasm,"#sarcasm http , //",
@IRBTotalRugby it is really amazing that someone who is in negotiations with a team has been spotted talking to them #sarcasm,5.02E+17,
Wow the perks of being gay Lol.. amazing ,3.88E+17,
The positive feed &amp; predictions for this weekend from some peeps is amazing #sarcasm,4.08E+17,
Amazing how fresh you feel being up since 6am #sarcasm,3.86E+17,
btw they have amazing deals on drinks in #simgapore #latergram #wtf #sarcasm http,3.87E+17,
Customer service at Edinburgh airport is amazing. #sarcasm #everyoneiscrabbit,4.03E+17,
"We just suck"" words for my amazing coach. we have so much encouragement. #sarcasm",3.85E+17,
"So this ""Stop &amp; Kiss"" thing that the NYPD are doing is amazing. Wow. How sweet. #sarcasm #peopleactuallythinkthisisreal #oniondiditagain",4.14E+17,
My head felt amazing today after all the beer I drank last night. #Sarcasm,4.10E+17,
@AdAstraJoshua they just want to remind you about how amazing that song is every chance they get. #sarcasm,3.89E+17,
that oh so amazing moment when you can't sleep and you have plans tomorrow... #sarcasm #WhyCantISleep,3.97E+17,
Just wanted to give a shout out to my amazing family for checking in on me when I was sick tonight. #sarcasm #Family #caring,4.01E+17,
Really though you make me feel amazing about myself #sarcasm,5.47E+17,
@jeffersonwaful the lights look amazing! #sarcasm,3.79E+17,
Soar throat coughing runny nose fever teeth ache tummy ache headache amazing day!,4.13E+17,
"It's amazing how most of my ""friends"" don't think I'm depressed, Bravo you are a true friend! ?????? #sarcasm",3.83E+17,
"So bursary next Tuesday, a week with zero money is going to be amazing #sarcasm ??????",4.21E+17,
That feels so so amazing. #sarcasm #thankssomuch,4.08E+17,
"@MileHighReport @DaveKrieger Nah, give it to clutch Brady! Comeback against browns was amazing #sarcasm",3.84E+17,
Wow my grades have just been amazing this week #sarcasm,4.10E+17,
My day is off to an amazing start. #sarcasm,3.85E+17,
@YahooOmgUK your predictions are amazing!! How'd you guess she'd do this??????? #sarcasm #yaayitsover,3.91E+17,
@s94x_ Barnsley is such an amazing place! Why wouldn't you want to drive here!! #sarcasm,3.97E+17,
Thanks for being a dick. Todays going to be amazing. #sarcasm.,3.85E+17,
@Se_Railway I think you should put prices up again... Today's service has been amazing. #sarcasm #shitservice,3.90E+17,
Amazing fuckin' night. #Sarcasm,3.92E+17,
@joshmccarronmvp the caps have an amazing history #sarcasm,3.89E+17,
Wow! The DJ they got to perform here is amazing! I swear its like he's not even doing anything. #sarcasm,3.99E+17,
im truly an amazing singer and i can definitely do that song without messing up all the words #Sarcasm,4.04E+17,
"@ben_lindbergh but he is so lazy, imagine how amazing he could be if he tried #sarcasm",3.90E+17,
It's amazing how quickly you can piss me off. What a Fantastic day! #sarcasm,3.96E+17,
@TBoneKapone Amazing use of the hashtag feature! So glad you clarified that cause I totally thought that was her butthole at first. #sarcasm,3.81E+17,
Inspite of the gun laws seems my criminal neighbors have an them. Amazing how criminals dont follow the laws #sarcasm lol @hitman0321,4.21E+17,
.@YourAnonNews Amazing. An #IDEA can allegedly break into computer systems. #sarcasm #smdh,4.10E+17,
This presentation can only be amazing #sarcasm,3.95E+17,
Shelvey best player on pitch. 1 goal and 2 assists. Amazing #FF points #sarcasm #SWALPL,5.51E+17,
11/12/13 what an amazing day! #sarcasm,3.80E+17,
Its amazing when you can steal your friend's boyfriend. #sarcasm,4.00E+17,
It's amazing how talking about what happened doesn't change anything at all ,3.93E+17,
My day is just starting off amazing...#sarcasm,4.00E+17,
"Fixing to go to work, how amazing! #Sarcasm",4.10E+17,
I feel amazing right about now #sarcasm,3.79E+17,
Yet another amazing Role model!,3.99E+17,
"ne McCray talks about lesbian past http , //t.co/WeR72FIrY2",3.99E+17,
Amazing that #Walmart has basically called my wife a liar while lying to her themselves and refusing to make a situation right. #sarcasm,De Blasio's wife C,
Of course this would happen to me. My luck is just so freaking amazing! #sarcasm,5.45E+17,
"Awful toothache! Can't eat, can't have painkillers. My birthday is sure to be amazing #Sarcasm #GonnaSleepUnilFriday",4.00E+17,
What a saving!!! Couldn't believe my eyes when I saw this. Pretty amazing. #sarcasm #madeMeWannaRofl #superLame http,5.54E+17,
Wow this @twitter app is amazing on iOS #sarcasm http,3.85E+17,
It's amazing how realistic Sharknado is. And it's some of the best acting I've seen in a while. #sarcasm,3.79E+17,
Well this is fucking amazing.. #sarcasm,4.07E+17,
Ohh Anatomy Tests Are Amazing #Sarcasm,4.06E+17,
Singing on the phone for @_nzarafonitis and her sister .. I honestly think I'm amazing #sarcasm,4.00E+17,
"So many Russian swimsuit models are trying to get me more followers on Instagram. Wow, the Internet is really amazing! #sarcasm #spam",4.03E+17,
Amazing how you care #sarcasm,5.53E+17,
I just love how it's all about you all the time. How great. Wonderful. Amazing. Perfect. #sarcasm,4.05E+17,
You're an amazing friend. #Sarcastic,3.83E+17,
About to get 3 shots! Way to finish this amazing day! #sarcasm,4.19E+17,
Watching a movie about soil today for class. Kill me now. Super glad my tuition pays for this amazing experience. #sarcasm,4.00E+17,
Hey @bookingcom thanks for the email reminder of the anniversary of the amazing trip I took last Christmas with my then-boyfriend! #sarcasm,4.08E+17,
"Everyone here is amazing. Friendly, smilingly, explaining everything. Clearly these people are servants of the devil. @PPact #sarcasm",5.52E+17,
My teacher...... Amazing!!! not!! #sarcasm #teachers https,3.91E+17,
"I mean she's freaking amazing, and you left her for..that? #nicemove #sarcasm",5.46E+17,
"Thank you Dodgers for taking Gonzalez, Crawford, Beckett! #sarcasm@ESPN_FirstTake""",3.95E+17,
"Watching @PhuckPheo's favorite show, Power Rangers - amazing graphics and complex story line. #sarcasm",3.96E+17,
An installer that downloads an installer .. who was the genius behind this amazing idea?! #sarcasm,4.12E+17,
@Jibbsy26 exactly. Especially bc he's looked amazing so far in this game. #sarcasm,4.02E+17,
Gary Borelow is on over 2 parts tonight. Amazing. #sarcasm,4.19E+17,
"@LeanneMilesy haha thanks ! 2014 is going to be amazing, the best ever, super, top, ha #sarcasm",4.18E+17,
"Miss Jenkins better appreciate my amazing drawing tomorrow, I'm mega good like #sarcasm http",4.17E+17,
@XtaZ_Frostbite amazing officially turned into the best game ! #sarcasm,3.97E+17,
"@lordrevan005""",4.10E+17,
Going on vacation with my mom is always amazing #sarcasm,3.80E+17,
This morning is just amazing..?? #sarcasm,4.20E+17,
I love how Scooter is promoting Justin so much Its amazing #Sarcasm,4.03E+17,
My food is amazing #sarcastic,4.07E+17,
"Now that tree looks amazing haha well done who ever decorated it, great job xx #sarcasm http",3.80E+17,
@ValleyMetroRPTA yet another extremely late and over back route 3 bus!!! Bravo valley metro you are doing an amazing job #sarcasm,4.13E+17,
It's amazing how intelligent these kids sound.. ?? #Sarcasm,3.81E+17,
Haven't seen any posts about those amazing #Wraps lately.  Everybody must be skinny now from using them so there is no more demand. #SARCASM,4.20E+17,
amazing time picking up garbage in the rain ! ???? #sarcasm .,4.03E+17,
Gotta love my 'amazing' social life right now. Boom. #sarcasm,4.18E+17,
These craps are so amazing #sarcasm,4.14E+17,
"what a suprise, my #GTA online characters lvl decreased again to lvl7. Oh and i lost my car this time. Isnt it amazing. #sarcasm.",4.17E+17,
This weather is sure putting people in amazing moods. #sarcasm,3.88E+17,
@bmarcello @cbahn  Amazing isn't it and without any controversy whatsoever. #sarcasm,4.22E+17,
Okay now if a Man with his own GOVT can't resign for atleast 30 days. He is so amazing #Sarcasm #GOVT,3.94E+17,
2 hour naps are amazing #sarcasm,5.03E+17,
@DallasStars WOW! The way they just found themselves on a 2 on 0 is simply amazing!! #mindblowing #sarcastic,5.52E+17,
@DanCookWCCO,3.80E+17,
It's just going to be an amazing day. #sarcasm,5.53E+17,
@warandpeace @Dabe Oh c'mon give that wash post guy some credit! He totally took an amazing photo for a fool with an iPhone! #sarcasm,4.12E+17,
Check out my amazing acting in this!! #sarcasm  http,4.19E+17,
My social life is amazing #sarcasm,4.22E+17,
"I just love waking up with cramps in the morning, they let me know that the rest of my day is going to be simply amazing! #Sarcasm",4.13E+17,
"I realized I haven't thanked Di Maria yet, thank u for an amazing time at Madrid and thank u for ruining my summer! #sarcasm #MUFCSUCKS",4.23E+17,
#oomf still complains about everything. Even after graduating. Amazing! #sarcastic,5.05E+17,
*Singing high notes completely out of tune*,4.13E+17,
amazing singer (along the lines of that),4.04E+17,
Nice I'm just diggin these amazing conversations we've had lately.... #sarcasm,4.05E+17,
"Well it's been an amazing day really, how could it be any better #sarcasm",3.90E+17,
It's amazing how much this guy knows. No subject is off limits. Socrates? Plato? Morons. #sarcasm #stfu,4.22E+17,
Yay we lost again. Amazing job lol #sarcasm,4.13E+17,
"Instagram, I just love the new look...The pure white screen that never goes away is super amazing... I love it -.- #not #sarcasm #instagram",3.87E+17,
What an amazing fucking night. #sarcasm,3.91E+17,
Well clippers you're beating a team missing more than 30% of it's players. You're so amazing. #Sarcasm,3.92E+17,
"@johnbrandeberr1 No! Really? It's not real? Holy shit, you're amazing, you uncovered the truth! Wowwwwwww #Sarcasm #FuckOff",4.22E+17,
What an amazing OS #sarcasm #AndroidisGreater http,4.21E+17,
Should really go to sleep soon alarm is set for less than 5  hours time back to reality today after such an amazing woo #sarcasm,3.84E+17,
This is amazing! I'm so glad I stopped what I was doing and changed my plans! #sarcasm,3.82E+17,
Isnt Aylestone Hill amazing #sarcasm #ImDead,5.53E+17,
Tonight's starting off f$&amp;@%#^ amazing. #sarcasm,4.18E+17,
@RobbieAndreu Well GSU is a powerhouse with amazing athletes all over the field. #sarcasm,3.95E+17,
I am thankful for everyone who made this this a amazing day!!! #Sarcasm,4.04E+17,
I'm really glad I have amazing friends who text me &amp; remember when we make plans. #sarcasm,4.01E+17,
Orange Bowl and Cotton Bowl both down to the wire. Amazing games. Thanks whoever scheduled these games at the same time... #sarcasm #overlap,4.10E+17,
"It's amazing the amount of #racism being ""hilariously"" thrown around on #ChelseaLately right now. Koreans eat dogs! Hahaha! #sarcasm",4.19E+17,
@ttchelps since 8,4.21E+17,
@JasonLaCanfora @mullyhanley He's got a toolbox of football concepts and systems of football that are just amazing! #sarcasm,3.94E+17,
68-7. My school football team clearly is amazing #sarcasm,5.50E+17,
You're amazing just the way you are #sarcasm #youwillnevergedit #awesomelyamazing,3.83E+17,
I know every body in Canada is huge soccer fans! So tune in tis afternoon your time and watch some amazing players in action! #sarcasm,3.81E+17,
FA cup match and both keepers wearing same kit. But our amazing young refs in the juniors don't allow it #sarcasm,3.93E+17,
I have amazing luck!! #sarcasm,4.20E+17,
Just absolutely loving being this unwell so early into 2014. What an amazing start! #sarcasm #fullofthecold,3.96E+17,
You're amazing. #sarcasm,4.20E+17,
It's amazing how the US seems to know more about the UK even before the UK knows. Pippa's engaged.Kate's pregnant again.We're good. #sarcasm,3.96E+17,
"And to add to my already amazing day, my iPad isn't working right. Life is great. #sarcasm",4.17E+17,
Getting up for school tomorrow sounds amazing. #SARCASM #RATCHETSEVERYWHERE,4.23E+17,
Had an amazing gym class one I will never forget with @Laurenygirl #sarcasm,3.85E+17,
Cheers to this amazing night?? #sarcasm,3.81E+17,
It's amazing the amount of joy and happiness people are filled with this time of year. #sarcasm #fuckyou,4.19E+17,
Wow what an amazing Christmas present Justin... NOT!!! ,4.15E+17,
@CnnNewsFacts @iadycrushes this article is amazing #sarcasm,4.16E+17,
"@morlonbrondo maybe something I'll 'oh wow, aren't you amazing, please teach me how to be inclusive like you' #sarcasm",5.44E+17,
@EvanDunne But he doesn't play for a top Premier League Club....the bestest most amazing league in the world?? #Sarcasm,4.03E+17,
Another amazing day at school #sarcasm,3.93E+17,
People who highlight minor grammar points are amazing http,4.07E+17,
Thanks BT sport for having a pure great signal. Makes watching football amazing. #sarcasm #didntwanttowatchitanyway,3.85E+17,
"Another amazing good morning text from here, she's the best... #sarcasm",4.18E+17,
@bjbumgarner what? It's real life fantasy football! This is going to be amazing!! #sarcasm,3.91E+17,
#ImpactUK What will TNA do without the amazing contributions that @HulkHogan makes? #sarcasm #notamomenttoosoon #usedcarsalesman,4.20E+17,
Last night was so amazing I hope this night turns out the same. #sarcastic,4.12E+17,
@J_Hawk82 @noturbone @RichardRSmithJr name calling really demonstrates your amazing conversational prowess. #Genius #Sarcasm,3.82E+17,
So glad I'm now dealing with that on this amazing night at work #sarcasm,4.08E+17,
@BlackburnSarnia Ooooooh.... $5.00. Woah that's amazing. Now I can pay off some debts that I have cuz I can't afford to live here #Sarcasm,4.22E+17,
Alcohol induced depression is actually amazing!! #sarcasm,3.84E+17,
Thiiiiiiiiissssss is sooooo amazing. #sarcasm,3.90E+17,
My exercise routine today was Amazing! #sarcasm #sore #tired,3.83E+17,
Russell Wilson having a little trouble with crowd noise. Amazing that is happening since NOBODY is at game! #Sarcasm,4.13E+17,
What an amazing start to the year #Sarcasm,3.95E+17,
Look at all my amazing Christmas presents #nothing #sarcasm #selfpity #feelingprettylow http,4.18E+17,
Wow it's amazing how you say one thing and do another! That's impressive! #sarcasm,5.48E+17,
I have this amazing gift of attracting girls with boyfriends. #sarcasm -.-,4.00E+17,
@Marissazman omg that is so amazing! #sarcasm,3.81E+17,
@Smithsms88 your jokes are amazing #sarcasm,4.06E+17,
The man of steal playing amazing tonight.   #sarcasm,3.84E+17,
My fellow peers remind me of how amazing of a class we have #coughcough #sarcasm,3.95E+17,
"@insidethehall""",3.94E+17,
@Blakmountphoto @crickadventure amazing what you can think up as a quote at 6am...... #sarcasm,5.47E+17,
@ramzaruglia @DrEvilGamer @vidgamejournal This class will look amazing on your CV for sure.,5.53E+17,
Omg thats amazing. Thanks for sharing that with us on Facebook #sarcasm,5.48E+17,
It's amazing how allowing two consenting adults to marry means that all other marriages are now meaningless #marriageequailty #sarcasm,3.87E+17,
because this next bit is going to go absolutely amazing without incident right? #sarcasm,3.92E+17,
The amount of homework I'm getting done this week home is amazing! #sarcasm,5.04E+17,
@justinbbradford but you don't want to miss an amazing money making opp w/out leaving ur home?  #sarcasm,4.07E+17,
Monopoly the amazing game that lasts for ages yay #sarcasm,3.83E+17,
"@Bieberlicious_M""",3.82E+17,
"Let me tell ya, feeling like shit is an amazing feeling #sarcasm",4.08E+17,
I'm so thankful my dad has such amazing insurance ??#sarcasm,3.80E+17,
"@keeforelli oh if David 'swag king' Stow liked it, it must look amazing! #sarcasm",3.98E+17,
Today was amazing. #Sarcasm,4.23E+17,
Well weren't they amazing #sarcasm,3.80E+17,
@Steppieworld it's an example of just how amazing our NHS is!! #sarcasm,3.82E+17,
ICYMI,3.98E+17,
That amazing feeling of being kid &amp; spouse free. ,4.01E+17,
Feeling so loved and good tonight just amazing #sarcasm,4.19E+17,
That amazing feeling when glass goes through your foot in echos -_- #Funtimes #sarcasm,4.00E+17,
Had such an amazing day at work with @owlee_marie! #sarcasm,3.80E+17,
It's amazing how quick seats fill when someone's winning #pirates #sarcasm,3.84E+17,
I love getting calls from random numbers. Especially when I'm dead asleep and having an amazing dream,3.85E+17,
@SenatorReid wow. Very statesmanlike. You are such a leader. It's amazing you can't find anyone to negotiate with. #sarcasm,4.12E+17,
